type	locus	start	end	orientation	annot
RBS	STM2939	3079465	3079470	11	
gene	STM2940	3080086	3080832	11	
CDS	STM2940	3080086	3080832	11	cytoplasmic protein
RBS	STM2940	3080110	3080115	11	
RBS	STM2941	3080839	3080844	11	
CDS	STM2941	3080843	3081901	11	cytoplasmic protein
RBS	STM2942	3081909	3081914	11	
CDS	STM2942	3081915	3082475	11	transposase
gene	STM2943	3082472	3084028	11	
CDS	STM2943	3082472	3084028	11	cytoplasmic protein
RBS	STM2943	3082478	3082483	11	
gene	STM2944	3084040	3086703	11	
CDS	STM2944	3084040	3086703	11	helicase
RBS		3086709	3086714	11	
gene	STM2945	3087148	3088101	0	
CDS	STM2945	3087148	3088101	0	hypothetical 36.1 kDa protein in cysH 3'region(ORF4) (SW:YGCC_SALTY); secreted by SPI-1; type IIIsecreted effector protein SopD
gene	STM2946	3088189	3088923	11	
CDS	STM2946	3088189	3088923	11	catalyzes the reduction of 3'-phosphoadenylylsulfate into sulfitephosphoadenosine phosphosulfate reductase
RBS	STM2947	3088927	3088932	11	
CDS	STM2947	3088999	3090711	11	hemoprotein; NADPH dependent; with the alphasubunit (a flavoprotein) catalyzes the reduction ofsulfite reductase hemoprotein subunit beta
gene	STM2948	3090711	3092510	11	
CDS	STM2948	3090711	3092510	11	catalyzes the reduction of sulfite to sulfide inthe biosynthesis of L-cysteine from sulfate; asulfite reductase flavoprotein subunit alpha
RBS	STM2948	3090719	3090724	11	
RBS		3092522	3092527	11	
-35_signal		3092567	3092575	11	
gene	STM2949	3092934	3093296	0	
CDS	STM2949	3092934	3093296	0	6-pyruvoyl tetrahydrobiopterin synthase
gene	STM2950	3093384	3094181	11	
CDS	STM2950	3093384	3094181	11	beta-lactamase superfamily IImetal-dependent hydrolase
RBS	STM2951	3094184	3094189	11	
CDS	STM2951	3096557	3097228	11	organic radical activating enzymes7-carboxy-7-deazaguanine synthase
RBS	STM2952	3097232	3097237	11	
CDS	STM2952	3097364	3098662	11	phosphopyruvate hydratase; catalyzes the formationof phosphoenolpyruvate from 2-phospho-D-glycerate inenolase
RBS	STM2953	3098669	3098674	11	
CDS	STM2953	3098745	3100382	11	CTP synthase; CTP synthase; cytidine triphosphatesynthetase; catalyzes the ATP-dependent amination of UTPCTP synthetase
RBS	STM2954	3100387	3100392	11	
CDS	STM2954	3100610	3101410	11	functions in degradation of stringent responseintracellular messenger ppGpp; in Escherichia coli thisnucleoside triphosphate pyrophosphohydrolase
gene	STM2954	3102178	3102468	11	
CDS	STM2954	3102178	3102468	11	hypothetical protein
gene	STM2955	3102440	3102715	11	
CDS	STM2955	3102440	3102715	11	contains CopG/Arc/MetJ DNA-binding domain and ametal-binding domaintranscriptional regulator
RBS	STM2956	3102796	3102801	11	
CDS	STM2956	3102880	3105114	11	(p)ppGpp synthetase; catalyzes the formation ofpppGpp and ppGpp from ATP and GTP or GDP(P)ppGpp synthetase I
RBS	STM2957	3105121	3105126	11	
CDS	STM2957	3105166	3106461	11	in Escherichia coli this enzyme catalyzes theSAM-dependent methylation of U1939 in the 23S ribomal RNA;23S rRNA (uracil(1939)-C(5))-methyltransferaseRlmD
-10_signal	STM2957	3105278	3105286	11	
-35_signal	STM2957	3105295	3105303	11	
RBS		3106463	3106468	11	
gene	STM2958	3106519	3109275	0	
CDS	STM2958	3106519	3109275	0	part of the two-component regulatory system withUvrY; involved in the regulation of carbon metabolism viasensory histidine kinase
gene	STM2959	3109319	3110461	11	
CDS	STM2959	3109319	3110461	11	glycerate kinase
RBS	STM2960	3110462	3110467	11	
CDS	STM2960	3110539	3111879	11	d-glucarate dehydratase
RBS	STM2961	3111886	3111891	11	
CDS	STM2961	3111900	3113240	11	D-glucarate dehydratase
gene	STM2962	3113237	3114595	11	
CDS	STM2962	3113237	3114595	11	D-glucarate permease
RBS	STM2962	3113248	3113253	11	
RBS	STM2963	3114603	3114608	11	
CDS	STM2963	3115076	3115525	11	An electron-transfer protein; flavodoxin binds oneFMN molecule, which serves as a redox-active prostheticflavodoxin
RBS	STM2964	3115536	3115541	11	
CDS	STM2964	3115544	3116326	11	catalyzes formation of pseudouridine at position 65in tRNA-Ile1 and tRNA-AsptRNA pseudouridine synthase C
gene	STM2965	3116326	3116655	11	
CDS	STM2965	3116326	3116655	11	cytoplasmic protein
RBS	STM2966	3116662	3116667	11	
misc_RNA	STM2966	3116696	3117050	11	regulatory RNA
gene	STM2967	3117267	3117812	11	
CDS	STM2967	3117267	3117812	11	SecY regulator that either chelates excess SecY ornegatively regulates the SecYE translocase functionSecY interacting protein Syd
RBS		3117816	3117821	11	
gene	STM2968	3117881	3118729	0	
CDS	STM2968	3117881	3118729	0	catalyzes the NADPH-dependent reduction of7-cyano-7-deazaguanine (preQ0) to7-cyano-7-deazaguanine reductase
RBS	STM2969	3118831	3118836	0	
CDS	STM2969	3118842	3120206	0	nucleotide binding protein
RBS	STM2970	3120759	3120764	0	
CDS	STM2970	3120771	3122060	0	HAAAP family serine transport protein
RBS	STM2971	3122108	3122113	0	
CDS	STM2971	3122119	3123486	0	L-serine dehydratase
RBS	STM2972	3123577	3123582	0	
CDS	STM2972	3123657	3124412	0	has 3'-5' exonuclease activity that preferentiallyacts on ssDNA; also 3'-phosphodiesterase activity at sitesFlap endonuclease Xni
gene	STM2973	3124504	3125652	11	
CDS	STM2973	3124504	3125652	11	L-1,2-propanediol oxidoreductase
RBS	STM2974	3125660	3125665	11	
CDS	STM2974	3125669	3126316	11	catalyzes the formation of glycerone phosphate and(S)-lactaldehyde from L-fuculose 1-phosphateL-fuculose-1-phosphate aldolase
RBS		3126321	3126326	11	
-10_signal	STM2975	3126699	3126707	0	pseudogene; frameshift; fucose permease
RBS	STM2976	3128208	3128213	0	
CDS	STM2976	3128220	3129995	0	catalyzes the conversion of the aldose L-fucoseinto the corresponding ketose L-fuculoseL-fucose isomerase
RBS	STM2977	3130084	3130089	0	
CDS	STM2977	3130096	3131514	0	L-fuculokinase
RBS	STM2977	3131503	3131508	0	
gene	STM2978	3131516	3131938	0	
CDS	STM2978	3131516	3131938	0	L-fucose mutarotase
RBS	STM2979	3131982	3131987	0	
CDS	STM2979	3131996	3132706	0	regulates expression of genes involved in L-fucoseutilizationDNA-binding transcriptional activator FucR
gene	STM2980	3132765	3133865	11	
CDS	STM2980	3132765	3133865	11	rRNA large subunit methyltransferase M
gene	STM2981	3133858	3134253	11	
CDS	STM2981	3133858	3134253	11	small membrane protein
RBS	STM2981	3133873	3133878	11	
RBS	STM2982	3134260	3134265	11	
CDS	STM2982	3134272	3135189	11	Glycine cleavage system transcriptional activator;activates the gcvTHP operon in the presence of glycine andDNA-binding transcriptional activator GcvA
RBS		3135190	3135195	11	
-10_signal		3135274	3135282	11	
gene	STM2983	3135536	3135763	11	
CDS	STM2983	3135536	3135763	11	lipoprotein
RBS		3135770	3135775	11	
gene	STM2984	3135956	3137161	0	
CDS	STM2984	3135956	3137161	0	selenocysteine lyase
RBS	STM2984	3137141	3137146	0	
gene	STM2985	3137161	3137604	0	
CDS	STM2985	3137161	3137604	0	FeS center assembly protein SufE
gene	STM2986	3137877	3138791	0	
CDS	STM2986	3137877	3138791	0	integral membrane protein
RBS	STM2986	3137899	3137904	0	
gene	STM2987	3138843	3139649	11	
CDS	STM2987	3138843	3139649	11	hypothetical protein
RBS	STM2988	3139652	3139657	11	
CDS	STM2988	3139759	3140856	11	membrane-bound, lytic; catalyzes the cleavage ofthe beta-1,4-glycosidic bond between N-acetylmuramic acidmurein transglycosylase A
RBS	STM2989	3140867	3140872	11	
tRNA	STM2989	3141064	3141140	0	tRNA-Met
gene	STM2990	3141170	3141246	0	
tRNA	STM2990	3141170	3141246	0	tRNA-Met
gene	STM2991	3141356	3142609	11	
CDS	STM2991	3141356	3142609	11	N-acetylmuramoyl-L-alanine amidase
RBS		3142611	3142616	11	
gene	STM2992	3142842	3144173	0	
CDS	STM2992	3142842	3144173	0	catalyzes the formation of N-acetyl-L-glutamatefrom L-glutamate and acetyl-CoA in arginine biosynthesisamino-acid acetyltransferase
gene	STM2993	3144276	3146111	11	
CDS	STM2993	3144276	3146111	11	helicase/nuclease; with RecBC catalyzes theexonucleolytic cleavage of DNA; RecD has 5' to 3' helicaseexonuclease V subunit alpha
gene	STM2994	3146108	3149653	11	
CDS	STM2994	3146108	3149653	11	helicase/nuclease; with RecCD catalyzes theexonucleolytic cleavage of DNA; RecD has 5' to 3' helicaseexonuclease V subunit beta
RBS	STM2994	3146117	3146122	11	
gene	STM2995	3149646	3152534	11	
CDS	STM2995	3149646	3152534	11	protease III
RBS	STM2996	3152540	3152545	11	
CDS	STM2996	3152712	3156083	11	catalyzes ATP-dependent exonucleolytic cleavage ineither 5'- to 3'- or 3'- to 5'-direction to yieldexonuclease V subunit gamma
RBS	STM2997	3156089	3156094	11	
CDS	STM2997	3156099	3156419	11	prepilin peptidase dependent protein C
gene	STM2998	3156404	3156811	11	
CDS	STM2998	3156404	3156811	11	periplasmic protein
RBS	STM2998	3156425	3156430	11	
gene	STM2999	3156808	3157371	11	
CDS	STM2999	3156808	3157371	11	prepilin peptidase dependent protein B
RBS	STM2999	3156820	3156825	11	
gene	STM3000	3157362	3157832	11	
CDS	STM3000	3157362	3157832	11	prepilin peptidase dependent protein A
RBS	STM3000	3157377	3157382	11	
gene	STM3001	3158017	3158811	11	
CDS	STM3001	3158017	3158811	11	ThyA; catalyzes formation of dTMP and7,8-dihydrofolate from 5,10-methylenetetrahydrofolate andthymidylate synthase
RBS	STM3002	3158814	3158819	11	
CDS	STM3002	3158818	3159693	11	transfers the N-acyl diglyceride moiety to theprospective N-terminal cysteine in prolipoproteinprolipoprotein diacylglyceryl transferase
RBS	STM3003	3159698	3159703	11	
CDS	STM3003	3159909	3162155	11	member of a second PTS chain involved in nitrogenmetabolism; PtsP phosphorylates NPrfused phosphoenolpyruvate-proteinphosphotransferase PtsP/GAF domain
gene	STM3004	3162168	3162698	11	
CDS	STM3004	3162168	3162698	11	hydrolyzes diadenosine polyphosphateRNA pyrophosphohydrolase
RBS	STM3004	3162170	3162175	11	
RBS	STM3004	3162704	3162709	11	
CDS	STM3004	3163049	3163195	11	hypothetical protein
RBS	STM3005	3163369	3163374	0	
CDS	STM3005	3163381	3164076	0	MutH; Sequence-specific endonuclease that cleavesunmethylated GATC sequences during DNA repairDNA mismatch repair protein MutH
RBS	STM3006	3164244	3164249	0	
CDS	STM3006	3164258	3164971	0	integral membrane transport protein
RBS	STM3007	3165129	3165134	0	
CDS	STM3007	3165141	3165359	0	POT familyPOT family peptide transport protein
RBS	STM3008	3165538	3165543	0	
CDS	STM3008	3165550	3166590	0	complements the prephenate dehydrogenasedysfunction of an Escherichia coli tyrosine auxotrophaldo-keto reductase
gene	STM3009	3166677	3167879	11	
CDS	STM3009	3166677	3167879	11	lysophospholipid transporter LplT
gene	STM3010	3167872	3170031	11	
CDS	STM3010	3167872	3170031	11	Transfers fatty acids to the 1-position via anenzyme-bound acyl-ACP intermediate in the presence of ATPbifunctional acyl-[acyl carrier protein]synthetase/2-acylglycerophosphoethanolamine
RBS	STM3010	3167887	3167892	11	
RBS		3170038	3170043	11	
gene	STM3011	3170624	3171652	0	
CDS	STM3011	3170624	3171652	0	controls transcription of galETKMHTH-type transcriptional regulator GalR
RBS	STM3012	3171654	3171659	0	
CDS	STM3012	3171663	3172685	0	transcriptional regulator
gene	STM3013	3172695	3173957	11	
CDS	STM3013	3172695	3173957	11	catalyzes the decarboxylation of diaminopimelateinto lysine; pyridoxal phosphate(PLP)-bindingdiaminopimelate decarboxylase
RBS		3173964	3173969	11	
gene	STM3014	3174075	3175010	0	
CDS	STM3014	3174075	3175010	0	activates the transcription of the lysA geneencoding diaminopimelate decarboxylaseLysR family transcriptional regulator
gene	STM3015	3174982	3175689	11	
CDS	STM3015	3174982	3175689	11	racemase
RBS	STM3016	3175696	3175701	11	
CDS	STM3016	3175802	3177220	11	L-arabinose/proton symport protein
RBS		3177224	3177229	11	
protein_bind		3177300	3177318	11	
protein_bind		3177333	3177348	11	
-10_signal		3177363	3177371	11	
gene	STM3017	3177574	3178335	11	
CDS	STM3017	3177574	3178335	11	catalyzes the formation of3-dehydro-2-deoxy-D-gluconate from 2-deoxy-D-gluconate2-deoxy-D-gluconate 3-dehydrogenase
RBS	STM3018	3178341	3178346	11	
CDS	STM3018	3178392	3179228	11	4-deoxy-L-threo-5-hexosulose-uronateketol-isomerase; catalyzes the interconversion of4-deoxy-L-threo-5-hexosulose-uronateketol-isomerase
RBS	STM3019	3179232	3179237	11	
CDS	STM3019	3179658	3180836	11	Catalyzes the synthesis of acetoacetyl coenzyme Afrom two molecules of acetyl coenzyme A. It can also actacetyl-CoA acetyltransferase
RBS	STM3020	3180840	3180845	11	
CDS	STM3020	3180959	3181822	11	LysR family transcriptional regulator
RBS		3181822	3181827	11	
gene	STM3021	3181899	3182381	0	
CDS	STM3021	3181899	3182381	0	inner membrane protein
gene	STM3022	3182523	3183752	0	
CDS	STM3022	3182523	3183752	0	transporter
gene	STM3023	3183783	3184055	11	
CDS	STM3023	3183783	3184055	11	transcriptional repressor RcnR
RBS		3184061	3184066	11	
gene	STM3024	3184177	3185043	0	
CDS	STM3024	3184177	3185043	0	membrane protein conferring nickel and cobaltresistancenickel/cobalt efflux protein RcnA
gene	STM3025	3185253	3186011	11	
CDS	STM3025	3185253	3186011	11	cytoplasmic protein
gene	STM3025	3185998	3186510	11	
CDS	STM3025	3185998	3186510	11	hypothetical protein
RBS	STM3025	3186013	3186018	11	
gene	STM3026	3186654	3187730	11	
CDS	STM3026	3186654	3187730	11	outer membrane protein
gene	STM3027	3187727	3188470	11	
CDS	STM3027	3187727	3188470	11	fimbrial chaperone
RBS	STM3027	3187732	3187737	11	
RBS	STM3028	3188472	3188477	11	
CDS	STM3028	3188511	3191000	11	outer membrane usher protein
RBS	STM3029	3191012	3191017	11	
CDS	STM3029	3191120	3191680	11	fimbrial-like protein
RBS	STM3030	3191838	3191843	11	
CDS	STM3030	3192423	3193055	11	periplasmic protein
RBS	STM3031	3193066	3193071	11	
CDS	STM3031	3193102	3193638	11	Ail/OmpX-like protein
RBS		3193640	3193645	11	insertion sequence:IS200_4
gene	STM3032	3194318	3194776	11	
CDS	STM3032	3194318	3194776	11	transposase for insertion sequence element IS200(SW:T200_SALTY)insertion sequence element IS200 transposase
RBS	STM3033	3194777	3194782	11	
CDS	STM3033	3195156	3195554	11	toxin VapC; stability determinant proteintRNA(fMet)-specific endonuclease VapC
gene	STM3034	3195554	3195781	11	
CDS	STM3034	3195554	3195781	11	antitoxin VapB
RBS	STM3034	3195557	3195562	11	
RBS	STM3035	3195783	3195788	11	
RBS	STM3035	3195951	3195956	0	
misc_feature	STM3035	3195958	3196238	0	endonuclease; contains frameshifts
RBS	STM3036	3196477	3196482	0	
CDS	STM3036	3196484	3197290	0	inner membrane protein
gene	STM3037	3197422	3197495	11	
tRNA	STM3037	3197422	3197495	11	tRNA-Gly
gene	STM3038	3197575	3198333	11	
CDS	STM3038	3197575	3198333	11	metalloendopeptidase
RBS	STM3039	3198587	3198592	0	
CDS	STM3039	3198598	3199143	0	catalyzes the rearrangement of isopentenyldiphosphate to dimethylallyl phosphateisopentenyl-diphosphate delta-isomerase
gene	STM3040	3199219	3200736	11	
CDS	STM3040	3199219	3200736	11	class II; LysRS2; catalyzes a two-step reaction,first charging a lysine molecule by linking its carboxyllysine--tRNA ligase
RBS	STM3041c	3200742	3200747	11	
CDS	STM3041c	3200746	3201822	11	peptide chain release factor 2; RF-2(SW:RF2_SALTY)peptide chain release factor 2
gene	STM3042	3201949	3203682	11	
CDS	STM3042	3201949	3203682	11	5'-3' single-stranded-DNA-specific exonucleasessDNA-specific exonuclease RecJ
gene	STM3043	3203688	3204401	11	
CDS	STM3043	3203688	3204401	11	DsbC; periplasmic protein with protein disulfideisomerase activity; this protein also shows disulfidethiol:disulfide interchange protein DsbC
RBS	STM3043	3203693	3203698	11	
RBS	STM3044	3204412	3204417	11	
CDS	STM3044	3204425	3205321	11	site-specific tyrosine recombinase which cuts andrejoins DNA molecules; binds cooperatively to specific DNAtyrosine recombinase XerD
RBS		3205328	3205333	11	
gene	STM3045	3205434	3205955	0	
CDS	STM3045	3205434	3205955	0	An electron-transfer protein; flavodoxin binds oneFMN molecule, which serves as a redox-active prostheticflavodoxin
gene	STM3046	3206008	3206421	11	
CDS	STM3046	3206008	3206421	11	inner membrane protein
gene	STM3047	3206402	3206668	11	
CDS	STM3047	3206402	3206668	11	antitoxin YgfY
RBS	STM3047	3206430	3206435	11	
gene	STM05645	3206667	3206903	0	
CDS	STM05645	3206667	3206903	0	hypothetical protein
RBS		3206673	3206678	11	
gene	STM3048	3206918	3207898	0	
CDS	STM3048	3206918	3207898	0	physiological role is not clear; not essential forgrowth but mutants grow poorly; mutations suppress hdatRNA-modifying protein
gene	STM3049	3208014	3208673	11	
CDS	STM3049	3208014	3208673	11	hemolysin
RBS	STM3050	3208680	3208685	11	
CDS	STM3050	3208837	3209148	11	hypothetical protein
RBS	STM3051	3209158	3209163	11	
CDS	STM3051	3209307	3210740	0	6-phospho-beta-glucosidase
gene	STM3052	3210788	3211681	11	
CDS	STM3052	3210788	3211681	11	outer membrane protein
RBS	STM3053	3211683	3211688	11	
CDS	STM3053	3212137	3215010	11	acts in conjunction with GvcH to formH-protein-S-aminomethyldihydrolipoyllysine from glycineglycine dehydrogenase
RBS	STM3054	3215020	3215025	11	
CDS	STM3054	3215173	3215562	11	part of multienzyme complex composed of H, L, P,and T proteins which catalyzes oxidation of glycine toglycine cleavage system protein H
RBS	STM3055	3215571	3215576	11	
CDS	STM3055	3215588	3216682	11	catalyzes the transfer of a methylene carbon fromthe methylamine-loaded GcvH protein to tetrahydrofolate,glycine cleavage system aminomethyltransferaseT
RBS		3216686	3216691	11	
protein_bind		3216728	3216758	11	
protein_bind		3216772	3216788	11	
-10_signal		3216805	3216813	11	
protein_bind		3216910	3216940	11	
protein_bind		3216932	3216946	11	
gene	STM3056	3217137	3218339	11	
CDS	STM3056	3217137	3218339	11	monooxygenase
RBS	STM3057	3218346	3218351	11	
CDS	STM3057	3218465	3219643	11	Oxygenase that introduces the hydroxyl group atcarbon four of 2-octaprenyl-6-methoxyphenol resulting in2-octaprenyl-6-methoxyphenyl hydroxylase
gene	STM3058	3219640	3220956	11	
CDS	STM3058	3219640	3220956	11	exopeptidase able to cleave the peptide bond of thelast amino acid if linked to a proline residue; substrateproline aminopeptidase P II
RBS	STM3058	3219652	3219657	11	
RBS	STM3059	3220965	3220970	11	
CDS	STM3059	3220982	3221560	11	the crystal structure of Haemophilus influenzaeHI0817 showed that this protein forms dimers; functionhypothetical protein
RBS	STM3060	3221715	3221720	0	
CDS	STM3060	3221727	3222056	0	Z-ring-associated protein
RBS	STM3061	3222336	3222341	0	
CDS	STM3061	3222350	3222898	0	ygfA expression increases five to eight fold inEscherichia coli cells growing as biofilms; unknownligase
