type	locus	start	end	orientation	annot
RBS	STM3580	3747649	3747654	0	
CDS	STM3580	3747662	3748219	0	inner membrane lipoprotein
gene	STM3581	3748223	3749440	11	
CDS	STM3581	3748223	3749440	11	major facilitator superfamily transporter
RBS	STM3582	3749560	3749565	0	
CDS	STM3582	3749572	3750621	0	PerM familyPerM family permease
RBS	STM3583	3750653	3750658	0	
CDS	STM3583	3750673	3751251	0	4'-phosphopantetheinyl transferase AcpT
RBS	STM3584	3751329	3751334	0	
CDS	STM3584	3751343	3751744	0	Inhibits transcription at high concentrations ofnickelnickel responsive regulator
gene	STM3585	3751834	3752958	11	
CDS	STM3585	3751834	3752958	11	ABC transport ATP-binding protein
gene	STM3586	3752958	3755699	11	
CDS	STM3586	3752958	3755699	11	multidrug ABC transporter ATPase
RBS	STM3586	3752964	3752969	11	
RBS	STM3586	3755649	3755654	11	
gene	STM3587	3755696	3756763	11	
CDS	STM3587	3755696	3756763	11	membrane protein
RBS	STM3588	3756769	3756774	11	
CDS	STM3588	3757069	3758265	11	periplasmic protein
RBS		3758272	3758277	11	
gene	STM3589	3758496	3759992	0	
CDS	STM3589	3758496	3759992	0	low-affinity phosphate transporter
gene	STM3590	3760132	3760467	11	
CDS	STM3590	3760132	3760467	11	ppGpp-dependent, membrane associated, stressprotein produced under conditions of nutrient deprivation,universal stress protein B
RBS		3760470	3760475	11	
-35_signal		3760681	3760689	0	
protein_bind		3760720	3760728	0	
RBS	STM3591	3760842	3760847	0	
CDS	STM3591	3760855	3761289	0	universal stress protein A
RBS	STM3592	3761607	3761612	0	
CDS	STM3592	3761614	3763083	0	member of the POT family of peptide transporters;probable proton-dependent peptide transporter functiondipeptide/tripeptide permease B
gene	STM3593	3763175	3763933	11	
CDS	STM3593	3763175	3763933	11	predicted SAM-dependent methyltransferaserRNA small subunit methyltransferase J
gene	STM3594	3763940	3765982	11	
CDS	STM3594	3763940	3765982	11	oligopeptidase A (SW:OPDA_SALTY)oligopeptidase A
RBS	STM3594	3763942	3763947	11	
RBS	STM3595	3765990	3765995	11	
CDS	STM3595	3766164	3767435	11	phosphatase
RBS		3767437	3767442	11	
gene	STM3596	3767646	3768488	0	
CDS	STM3596	3767646	3768488	0	rRNA large subunit methyltransferase J
RBS	STM3597	3768582	3768587	0	
CDS	STM3597	3768593	3769945	0	catalyzes the reduction of 2 glutathione toglutathione disulfide; maintains high levels of reducedglutathione oxidoreductase
gene	STM3598	3769992	3771035	11	
CDS	STM3598	3769992	3771035	11	L-asparaginase
RBS	STM3599	3771037	3771042	11	
CDS	STM3599	3771094	3772413	11	anaerobic C4-dicarboxylate transporter
RBS	STM3600	3772416	3772421	11	
CDS	STM3600	3772467	3773312	11	sugar kinase
RBS	STM3601	3773318	3773323	11	
CDS	STM3601	3773376	3774353	11	phosphosugar isomerase
RBS	STM3602	3774355	3774360	11	
CDS	STM3602	3774529	3775248	11	GntR family regulatory protein
RBS		3775248	3775253	11	
gene	STM3603	3775574	3777223	0	
CDS	STM3603	3775574	3777223	0	cytoplasmic; catalyzes the hydrolysis of trehaloseto glucosetrehalase
STS		3776359	3777912	0	
gene	STM3604	3777236	3778825	11	
CDS	STM3604	3777236	3778825	11	inner membrane protein
RBS		3778825	3778830	11	
gene	STM3605	3779106	3779462	0	
CDS	STM3605	3779106	3779462	0	phage endolysin
gene	STM3606	3779468	3780070	11	
CDS	STM3606	3779468	3780070	11	transcriptional regulator
RBS		3780081	3780086	11	
gene	STM3607	3780701	3781600	0	
CDS	STM3607	3780701	3781600	0	LysR family transcriptional regulator
RBS	STM3608	3781657	3781662	0	
CDS	STM3608	3781673	3782701	0	tRNA-processing ribonuclease
RBS	STM3609	3783041	3783046	0	
CDS	STM3609	3783052	3784374	0	MFS family transport protein
gene	STM3610	3784414	3786474	11	
CDS	STM3610	3784414	3786474	11	inner membrane protein
RBS	STM3611	3786482	3786487	11	
CDS	STM3611	3786584	3787351	11	in Escherichia coli this protein is involved inflagellar functiondiguanylate cyclase/phosphodiesterasedomain-containing protein
RBS		3787359	3787364	11	
gene	STM3612	3787580	3788509	0	
CDS	STM3612	3787580	3788509	0	ketodeoxygluconokinase
gene	STM3613	3788563	3790050	11	
CDS	STM3613	3788563	3790050	11	protein YhjJ (SW:YHJJ_SALTY)Zn-dependent peptidase
RBS	STM3614	3790056	3790061	11	
CDS	STM3614	3790270	3791556	11	involved in the transport of C4-dicarboxylatesacross the membraneC4-dicarboxylate transporter
RBS	STM3615	3791562	3791567	11	
CDS	STM3615	3791714	3793720	11	HmsP in Yersinia pestis plays a role in invasion ofepithelial cells; the EAL-domain portion of HmsP from Y.diguanylate cyclase/phosphodiesterase
gene	STM3616	3793894	3797436	11	
CDS	STM3616	3793894	3797436	11	cellulose is produced by the multicellularmorphotypes of E. coli and Salmonella typhimurium; thecellulose synthase subunit BcsC
gene	STM3617	3797418	3798527	11	
CDS	STM3617	3797418	3798527	11	catalyzes the hydrolysis of 1,4-beta-D-glucosidiclinkages in cellulose, lichenin and cereal beta-D-glucansendoglucanase
RBS	STM3617	3797443	3797448	11	
gene	STM3618	3798531	3800831	11	
CDS	STM3618	3798531	3800831	11	binds the cellulose synthase activator, bis-(3'-5')cyclic diguanylic acid (c-di-GMP)cellulose synthase regulator protein
gene	STM3619	3800842	3803466	11	
CDS	STM3619	3800842	3803466	11	polymerizes uridine 5'-diphosphate glucose tocellulose; acts with BcsB, BcsZ and BcsC in cellulosecellulose synthase catalytic subunit
gene	STM3620	3803463	3804215	11	
CDS	STM3620	3803463	3804215	11	cellulose biosynthesis protein BcsQ
RBS	STM3620	3803474	3803479	11	
gene	STM3621	3804216	3804419	11	
CDS	STM3621	3804216	3804419	11	cytoplasmic protein
RBS	STM3621	3804223	3804228	11	
RBS	STM3622	3804428	3804433	11	
CDS	STM3622	3804664	3806235	0	cellulose biosynthesis protein BcsE
RBS	STM3622	3806218	3806223	0	
gene	STM3623	3806232	3806423	0	
CDS	STM3623	3806232	3806423	0	cellulose biosynthesis protein BcsF
RBS	STM3623	3806406	3806411	0	
gene	STM3624	3806420	3808099	0	
CDS	STM3624	3806420	3808099	0	cellulose biosynthesis protein BcsG
gene	STM3624A	3808673	3808813	0	
CDS	STM3624A	3808673	3808813	0	cystathionine gamma-synthase
RBS	STM3625	3808920	3808925	0	
CDS	STM3625	3808931	3810229	0	HAAAP family transport protein
gene	STM3626	3810330	3811343	11	
CDS	STM3626	3810330	3811343	11	Part of the ABC transporter complex DppABCDFinvolved in the transport of dipeptidesdipeptide ABC transporter ATP-binding subunitDppF
gene	STM3627	3811340	3812323	11	
CDS	STM3627	3811340	3812323	11	DppD and DppF are the ATP-binding components of theABC dipeptide transport system DppABCDFdipeptide ABC transporter ATP-binding subunitDppD
RBS	STM3627	3811350	3811355	11	
RBS	STM3628	3812328	3812333	11	
CDS	STM3628	3812334	3813236	11	dipeptide ABC transporter permease DppC
RBS	STM3629	3813242	3813247	11	
CDS	STM3629	3813246	3814265	11	transports peptides consisting of two or threeamino acidsdipeptide ABC transporter permease DppB
RBS	STM3630	3814273	3814278	11	
CDS	STM3630	3814422	3816029	11	dipeptide ABC transporter substrate-bindingprotein DppA
RBS		3816037	3816042	11	
-35_signal	STM3631	3816203	3816211	11	
CDS	STM3631	3816585	3817910	11	xanthine permease
RBS	STM3632	3817909	3817914	11	
CDS	STM3632	3817968	3819092	11	contains PQQ enzyme repeathypothetical protein
RBS		3819095	3819100	11	
gene	STM3633	3819242	3820249	0	
CDS	STM3633	3819242	3820249	0	regulatory protein
gene	STM3634	3820409	3820485	11	
tRNA	STM3634	3820409	3820485	11	tRNA-Pro
gene	STM3635	3820576	3822267	11	
CDS	STM3635	3820576	3822267	11	catalyzes the addition of a phosphoethanolaminegroup to the outer Kdo residue of lipopolysaccharidephosphoethanolamine transferase
RBS	STM3636	3822276	3822281	11	
CDS	STM3636	3822485	3823012	11	long polar fimbrial minor protein LpfE
RBS	STM3637	3823014	3823019	11	
CDS	STM3637	3823018	3824097	11	LpfD protein (SW:LPFD_SALTY)long polar fimbrial protein LpfD
RBS	STM3638	3824099	3824104	11	
CDS	STM3638	3824115	3826643	11	outer membrane usher protein LpfC (SW:LPFC_SALTY)long polar fimbrial outer membrane usher proteinLfpC
RBS	STM3639	3826651	3826656	11	
CDS	STM3639	3826666	3827364	11	chaperone protein LpfB (SW:LPFB_SALTY)long polar fimbrial chaperone protein LpfB
RBS	STM3640	3827372	3827377	11	
CDS	STM3640	3827449	3827985	11	long polar fimbrial protein A (SW:LPFA_SALTY)long polar fimbrial protein LpfA
gene	STM3641	3828491	3829195	11	
CDS	STM3641	3828491	3829195	11	lipase
RBS		3829204	3829209	11	
gene	STM3642	3829352	3829933	0	
CDS	STM3642	3829352	3829933	0	constitutive, catalyzes the hydrolysis of alkylatedDNA, releasing 3-methyladenine3-methyladenine DNA glycosylase
RBS	STM3642	3829898	3829903	0	
gene	STM3643	3829911	3830351	0	
CDS	STM3643	3829911	3830351	0	acetyltransferase
gene	STM3644	3830320	3832653	11	
CDS	STM3644	3830320	3832653	11	biotin sulfoxide reductase
RBS		3832660	3832665	11	
gene	STM3645	3832806	3833468	0	
CDS	STM3645	3832806	3833468	0	outer membrane lipoprotein
RBS	STM3646	3833675	3833680	0	
CDS	STM3646	3833687	3834661	0	Involved in the metabolism of aromatic amino acidsglyoxylate/hydroxypyruvate reductase B
gene	STM3647	3834711	3835421	11	
CDS	STM3647	3834711	3835421	11	outer membrane lipoprotein
RBS		3835430	3835435	11	
gene	STM3648	3835860	3836150	0	
CDS	STM3648	3835860	3836150	0	transcriptional regulator
RBS	STM3649	3836426	3836431	0	
CDS	STM3649	3836439	3836651	0	cold shock protein CspA (SW:CSPA_SALTY); 7.4 kDa;transcriptional activator of hnscold shock protein CspA
RBS	STM3650	3836818	3836823	0	
CDS	STM3650	3836825	3837364	0	hypothetical protein
gene	STM3651	3837736	3838221	11	
CDS	STM3651	3837736	3838221	11	acetyltransferase
gene	STM3652	3838209	3838496	11	
CDS	STM3652	3838209	3838496	11	cytoplasmic protein
RBS	STM3652	3838223	3838228	11	
gene	STM3653	3838674	3839141	11	
CDS	STM3653	3838674	3839141	11	acetyltransferase
RBS	STM3654	3839144	3839149	11	pseudogene; in-frame stop following codon 23
gene	STM3655	3839770	3841839	11	
CDS	STM3655	3839770	3841839	11	glycine--tRNA ligase beta chain; glyS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit beta
RBS	STM3656	3841843	3841848	11	
CDS	STM3656	3841849	3842760	11	glycine--tRNA ligase alpha chain; GlyRS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit alpha
RBS	STM3657	3842766	3842771	11	
CDS	STM3657	3842899	3843201	11	lipoprotein
RBS		3843200	3843205	11	
gene	STM3658	3843367	3844362	0	
CDS	STM3658	3843367	3844362	0	inner membrane protein
gene	STM3659	3844385	3844738	11	
CDS	STM3659	3844385	3844738	11	inner membrane protein
RBS	STM3660	3844745	3844750	11	
CDS	STM3660	3844913	3846367	11	xylulokinase
RBS	STM3661	3846376	3846381	11	
CDS	STM3661	3846467	3847789	11	catalyzes the interconversion of D-xylose toD-xylulosexylose isomerase
RBS		3847796	3847801	11	
protein_bind		3848082	3848100	11	
RBS	STM3662	3848138	3848143	0	
CDS	STM3662	3848152	3849330	0	xylose operon regulatory protein
gene	STM3663	3849391	3850215	11	
CDS	STM3663	3849391	3850215	11	hypothetical protein
RBS		3850221	3850226	11	
protein_bind		3850466	3850475	0	
-35_signal		3850498	3850506	0	
-10_signal	STM3664	3850522	3850530	0	
CDS	STM3664	3850531	3852558	0	periplasmic enzyme that degrades maltodextrins thatenter via the outer membrane porin LamB; hydrolyzesalpha-amylase
gene	STM3665	3852732	3853982	0	
CDS	STM3665	3852732	3853982	0	transaminase C; catalyzes transamination ofalanine, valine, and 2-aminobutyrate with their respectivevaline--pyruvate transaminase
gene	STM3666	3854019	3854492	11	
CDS	STM3666	3854019	3854492	11	oxidoreductase
RBS	STM3667	3854500	3854505	11	
CDS	STM3667	3854609	3855409	11	IclR family transcriptional repressor
RBS		3855421	3855426	11	
gene	STM3668	3855639	3856637	0	
CDS	STM3668	3855639	3856637	0	NAD(P)H-dependent; catalyzes the reduction of2,3-diketo-L-gulonate to 3-keto-L-gulonate2,3-diketo-L-gulonate reductase
RBS	STM3669	3856636	3856641	0	
CDS	STM3669	3856649	3857113	0	cytoplasmic protein
RBS	STM3670	3857130	3857135	0	
CDS	STM3670	3857137	3858069	0	hypothetical protein
RBS	STM3671	3858197	3858202	0	
CDS	STM3671	3858208	3858681	0	membrane-spanning protein involved in uptake of2,3-diketo-L-gulonate; part of the tri-partiteL-dehydroascorbate TRAP transporter smallpermease
RBS	STM3671	3858671	3858676	0	
gene	STM3672	3858684	3859961	0	
CDS	STM3672	3858684	3859961	0	L-dehydroascorbate TRAP transporter largepermease
RBS	STM3673	3859961	3859966	0	
CDS	STM3673	3859973	3860959	0	periplasmic dicarboxylate-binding protein
RBS	STM3673	3860948	3860953	0	
gene	STM3674	3860963	3862459	0	
CDS	STM3674	3860963	3862459	0	cryptic L-xylulose kinase
RBS	STM3674	3862442	3862447	0	
gene	STM3675	3862456	3863118	0	
CDS	STM3675	3862456	3863118	0	catalyzes the formation of L-xylulose-5-phosphatefrom 3-keto-L-gulonate-6-phosphate3-keto-L-gulonate-6-phosphate decarboxylase
RBS	STM3675	3863102	3863107	0	
gene	STM3676	3863111	3863971	0	
CDS	STM3676	3863111	3863971	0	L-xylulose 5-phosphate 3-epimerase activity not yetdemonstrated; may be involved in the utilization of3-hexulose-6-phosphate isomerase
RBS	STM3676	3863948	3863953	0	
gene	STM3677	3863965	3864660	0	
CDS	STM3677	3863965	3864660	0	catalyzes the isomerization of L-ribulose5-phosphate to D-xylulose 5-phosphate in the anaerobicL-ribulose-5-phosphate 4-epimerase
gene	STM3678	3864821	3865636	11	
CDS	STM3678	3864821	3865636	11	regulatory protein
RBS		3865635	3865640	11	
gene	STM3679	3865900	3867855	0	
CDS	STM3679	3865900	3867855	0	cytoplasmic protein
gene	STM3680	3867973	3869511	11	
CDS	STM3680	3867973	3869511	11	aldehyde dehydrogenase B
RBS		3869518	3869523	11	
protein_bind		3869556	3869572	11	
protein_bind		3869584	3869604	11	
protein_bind		3869652	3869670	11	
RBS	STM3681	3869674	3869679	0	
CDS	STM3681	3869680	3870561	0	transcriptional regulator
protein_bind		3869744	3869760	11	
protein_bind		3869750	3869768	11	
gene	STM3682	3870846	3872696	11	
CDS	STM3682	3870846	3872696	11	selenocysteinyl-tRNA-specific translationfactor
gene	STM3683	3872693	3874084	11	
CDS	STM3683	3872693	3874084	11	catalyzes the formation ofselenocysteinyl-tRNA(Sec) from seryl-tRNA(Sec) andL-seryl-tRNA(Sec) selenium transferase
RBS	STM3683	3872708	3872713	11	
RBS	STM3684	3874090	3874095	11	
CDS	STM3684	3874183	3874791	11	glutathione S-transferase
RBS		3874797	3874802	11	
protein_bind		3874886	3874906	0	
protein_bind		3874989	3875007	0	
protein_bind		3875063	3875092	0	
protein_bind		3875106	3875126	0	
-35_signal		3875178	3875186	0	
RBS	STM3685	3875254	3875259	0	
CDS	STM3685	3875267	3877183	0	PTS system mannitol-specific transporter subunitIIABC
RBS	STM3686	3877392	3877397	0	
CDS	STM3686	3877404	3878552	0	mannitol-1-phosphate 5-dehydrogenase
gene	STM3687	3878549	3879139	0	
CDS	STM3687	3878549	3879139	0	Acts as a repressor of the mtlAD operonmannitol repressor protein
gene	STM3688	3879149	3879358	11	
CDS	STM3688	3879149	3879358	11	hypothetical protein
RBS		3879360	3879365	11	
gene	STM3689	3879649	3880011	0	
CDS	STM3689	3879649	3880011	0	cytoplasmic protein
RBS	STM3690	3880495	3880500	0	
CDS	STM3690	3880501	3881184	0	inner membrane lipoprotein
RBS	STM3691	3881221	3881226	0	
CDS	STM3691	3881228	3885613	0	trimeric autotransporter adhesin
RBS	STM3692	3885899	3885904	0	
CDS	STM3692	3885912	3887567	0	L-lactate permease
RBS	STM3692	3887552	3887557	0	
gene	STM3693	3887564	3888340	0	
CDS	STM3693	3887564	3888340	0	represses the lctPRD operonDNA-binding transcriptional repressor LldR
RBS	STM3693	3888322	3888327	0	
gene	STM3694	3888337	3889527	0	
CDS	STM3694	3888337	3889527	0	flavin mononucleotide-dependent dehydrogenase;functions in aerobic respiration and also has a role inL-lactate dehydrogenase
RBS	STM3695	3889580	3889585	0	
CDS	STM3695	3889591	3890064	0	member of the SPOUT superfamily of RNAmethyltransferases; no methyltransferase activity observedtRNA (cytidine(34)-2'-O)-methyltransferase
gene	STM3696	3890132	3891136	11	
CDS	STM3696	3890132	3891136	11	transcriptional regulator
RBS		3891138	3891143	11	
gene	STM3697	3891455	3892651	0	
CDS	STM3697	3891455	3892651	0	mandelate racemase
RBS	STM3698	3892717	3892722	0	
CDS	STM3698	3892725	3894035	0	permease
gene	STM3699	3894118	3894939	11	
CDS	STM3699	3894118	3894939	11	catalyzes the O-acetylation of serineserine acetyltransferase
RBS	STM3700	3894946	3894951	11	
CDS	STM3700	3895017	3896036	11	catalyzes the NAD(P)H-dependent reduction ofglycerol 3-phosphate to glycerone phosphateglycerol-3-phosphate dehydrogenase
gene	STM3701	3896036	3896503	11	
CDS	STM3701	3896036	3896503	11	molecular chaperone that is required for the normalexport of envelope proteins out of the cell cytoplasm; inprotein-export protein SecB
RBS	STM3701	3896042	3896047	11	
RBS	STM3702	3896511	3896516	11	
CDS	STM3702	3896547	3896798	11	glutaredoxin 3
RBS	STM3703	3896806	3896811	11	
CDS	STM3703	3896885	3897316	11	rhodanese-like sulfurtransferase
RBS	STM3704	3897552	3897557	0	
CDS	STM3704	3897564	3899108	0	catalyzes the interconversion of 2-phosphoglycerateand 3-phosphoglycerate2,3-bisphosphoglycerate-independentphosphoglycerate mutase
RBS	STM3704	3899100	3899105	0	
gene	STM3705	3899118	3900401	0	
CDS	STM3705	3899118	3900401	0	membrane protein
RBS	STM3705	3900386	3900391	0	
gene	STM3706	3900405	3901367	0	
CDS	STM3706	3900405	3901367	0	periplasmic protein
gene	STM3707	3901354	3902388	11	
CDS	STM3707	3901354	3902388	11	glycosyl transferase
RBS	STM3708	3902395	3902400	11	
CDS	STM3708	3902882	3903907	11	converts threonine and NAD to1,2-amino-3-oxobutanoate and NADH; functions in threonineL-threonine 3-dehydrogenase
RBS	STM3709	3903913	3903918	11	
CDS	STM3709	3903917	3905113	11	catalyzes the formation of 2-amino-3-oxobutanoatefrom acetyl-CoA and glycine2-amino-3-ketobutyrate coenzyme A ligase
RBS		3905121	3905126	11	
-35_signal		3905169	3905177	11	
protein_bind		3905202	3905214	11	
RBS	STM3710	3905304	3905309	0	
CDS	STM3710	3905316	3906248	0	catalyzes the interconversion betweenADP-D-glycero-beta-D-manno-heptose andADP-L-glycero-D-manno-heptose-6-epimerase
